wild_1	wild_2	score	bit_score	E_value	log_E_value	per_identity
3U82_A	2KSO_A	0.0	0.0	inf	inf	0.0
3U82_B	2KSO_A	0.0	0.0	inf	inf	0.0
3WWN_A	2KSO_A	0.0	0.0	inf	inf	0.0
3WWN_B	2KSO_A	0.0	0.0	inf	inf	0.0
4BFI_A	2KSO_A	0.0	0.0	inf	inf	0.0
4BFI_B	2KSO_A	0.0	0.0	inf	inf	0.0
4EKD_A	2KSO_A	0.0	0.0	inf	inf	0.0
4EKD_B	2KSO_A	0.0	0.0	inf	inf	0.0
4FZA_A	2KSO_A	31.0	16.5494	7.49602	2.0143722130222095	40.0
4FZA_B	2KSO_A	27.0	15.0086	27.4254	3.311469591287383	55.55555555555556
4G0N_A	2KSO_A	0.0	0.0	inf	inf	0.0
4G0N_B	2KSO_A	0.0	0.0	inf	inf	0.0
4G2V_A	2KSO_A	29.0	15.779	16.5937	2.8090231052549983	60.0
4G2V_B	2KSO_A	0.0	0.0	inf	inf	0.0
4HRN_A	2KSO_A	12.0	9.23063	3164.22	8.059661858707964	66.66666666666666
4HRN_D	2KSO_A	0.0	0.0	inf	inf	0.0
4L0P_A	2KSO_A	22.0	13.0826	128.851	4.858656698030617	41.17647058823529
4L0P_B	2KSO_A	0.0	0.0	inf	inf	0.0
4MYW_A	2KSO_A	18.0	11.5418	563.699	6.334520421092697	31.25
4MYW_B	2KSO_A	0.0	0.0	inf	inf	0.0
4NZW_A	2KSO_A	32.0	16.9346	6.89913	1.9313953166970634	40.0
4NZW_B	2KSO_A	26.0	14.6234	38.7452	3.657006877158972	32.0
4O27_A	2KSO_A	31.0	16.5494	7.57263	2.0245404311538717	40.0
4O27_B	2KSO_A	27.0	15.0086	27.9793	3.331464951054476	55.55555555555556
4OFY_A	2KSO_A	18.0	11.5418	585.732	6.3728623470821875	24.0
4OFY_D	2KSO_A	45.0	21.9422	0.112505	-2.184757613880843	70.0
4RA0_A	2KSO_A	0.0	0.0	inf	inf	0.0
4RA0_C	2KSO_A	17.0	11.1566	730.297	6.593451300716764	80.0
4RS1_A	2KSO_A	0.0	0.0	inf	inf	0.0
4RS1_B	2KSO_A	0.0	0.0	inf	inf	0.0
4WND_A	2KSO_A	29.0	15.779	16.1327	2.7808482680855846	60.0
4WND_B	2KSO_A	0.0	0.0	inf	inf	0.0
4Y61_A	2KSO_A	0.0	0.0	inf	inf	0.0
4Y61_B	2KSO_A	24.0	13.853	72.4986	4.283567251329354	36.36363636363637
4YEB_A	2KSO_A	0.0	0.0	inf	inf	0.0
4YEB_B	2KSO_A	17.0	11.1566	709.479	6.564530897853391	37.5
4YFD_A	2KSO_A	0.0	0.0	inf	inf	0.0
4YFD_B	2KSO_A	0.0	0.0	inf	inf	0.0
5CXB_A	2KSO_A	20.0	12.3122	276.772	5.62319406255753	37.5
5CXB_B	2KSO_A	0.0	0.0	inf	inf	0.0
5CYK_A	2KSO_A	14.0	10.001	1801.65	7.496458190668609	25.0
5CYK_B	2KSO_A	0.0	0.0	inf	inf	0.0
5F4E_A	2KSO_A	18.0	11.5418	488.08	6.190479326843597	18.75
5F4E_B	2KSO_A	20.0	12.3122	233.601	5.453614531766827	22.22222222222222
5K39_A	2KSO_A	0.0	0.0	inf	inf	0.0
5K39_B	2KSO_A	0.0	0.0	inf	inf	0.0
5M2O_A	2KSO_A	0.0	0.0	inf	inf	0.0
5M2O_B	2KSO_A	0.0	0.0	inf	inf	0.0
5TAR_A	2KSO_A	0.0	0.0	inf	inf	0.0
5TAR_B	2KSO_A	15.0	10.3862	1118.37	7.01962754708544	28.57142857142857
5UFE_A	2KSO_A	0.0	0.0	inf	inf	0.0
5UFE_B	2KSO_A	21.0	12.6974	184.054	5.215229192813534	30.76923076923077
1A22_A	2KSO_B	0.0	0.0	inf	inf	0.0
1A22_B	2KSO_B	29.0	15.779	14.4747	2.672402297855684	25.925925925925924
1BP3_A	2KSO_B	18.0	11.5418	463.983	6.139847913624036	22.448979591836736
1BP3_B	2KSO_B	0.0	0.0	inf	inf	0.0
1C1Y_A	2KSO_B	0.0	0.0	inf	inf	0.0
1C1Y_B	2KSO_B	0.0	0.0	inf	inf	0.0
1E50_A	2KSO_B	0.0	0.0	inf	inf	0.0
1E50_B	2KSO_B	27.0	15.0086	27.7575	3.323506073946284	41.66666666666667
1FC2_C	2KSO_B	0.0	0.0	inf	inf	0.0
1FC2_D	2KSO_B	0.0	0.0	inf	inf	0.0
1FFW_A	2KSO_B	15.0	10.3862	998.006	6.90575928831744	27.77777777777778
1FFW_B	2KSO_B	0.0	0.0	inf	inf	0.0
1GUA_A	2KSO_B	0.0	0.0	inf	inf	0.0
1GUA_B	2KSO_B	0.0	0.0	inf	inf	0.0
1JTD_A	2KSO_B	31.0	16.5494	6.11439	1.810645009461751	33.33333333333333
1JTD_B	2KSO_B	17.0	11.1566	684.114	6.5281245704018716	42.857142857142854
1JTG_A	2KSO_B	32.0	16.9346	5.69692	1.7399256779211647	33.33333333333333
1JTG_B	2KSO_B	0.0	0.0	inf	inf	0.0
1K8R_A	2KSO_B	0.0	0.0	inf	inf	0.0
1K8R_B	2KSO_B	0.0	0.0	inf	inf	0.0
1LFD_A	2KSO_B	0.0	0.0	inf	inf	0.0
1LFD_B	2KSO_B	0.0	0.0	inf	inf	0.0
1WQJ_B	2KSO_B	24.0	13.853	69.0338	4.234596239729894	57.14285714285714
1WQJ_I	2KSO_B	0.0	0.0	inf	inf	0.0
1YCS_A	2KSO_B	0.0	0.0	inf	inf	0.0
1YCS_B	2KSO_B	0.0	0.0	inf	inf	0.0
2AW2_A	2KSO_B	11.0	8.84543	3510.93	8.163636238629891	22.22222222222222
2AW2_B	2KSO_B	0.0	0.0	inf	inf	0.0
2C5D_A	2KSO_B	22.0	13.0826	132.82	4.888994828112567	66.66666666666666
2C5D_C	2KSO_B	12.0	9.23063	2851.72	7.955677599996444	66.66666666666666
2DVW_A	2KSO_B	0.0	0.0	inf	inf	0.0
2DVW_B	2KSO_B	0.0	0.0	inf	inf	0.0
2G2U_A	2KSO_B	11.0	8.84543	4037.04	8.303267029151636	30.0
2G2U_B	2KSO_B	0.0	0.0	inf	inf	0.0
2KSO_A	2KSO_B	87.0	38.1206	2.20691e-08	-17.629087396847734	27.77777777777778
2KSO_B	2KSO_B	298.0	119.398	1.70739e-40	-91.5684378310433	100.0
2REX_A	2KSO_B	0.0	0.0	inf	inf	0.0
2REX_B	2KSO_B	0.0	0.0	inf	inf	0.0
2WPT_A	2KSO_B	0.0	0.0	inf	inf	0.0
2WPT_B	2KSO_B	0.0	0.0	inf	inf	0.0
3BT1_A	2KSO_B	0.0	0.0	inf	inf	0.0
3BT1_U	2KSO_B	0.0	0.0	inf	inf	0.0
3BX1_A	2KSO_B	0.0	0.0	inf	inf	0.0
3BX1_C	2KSO_B	25.0	14.2382	47.933	3.869804202491736	38.46153846153847
3EG5_A	2KSO_B	0.0	0.0	inf	inf	0.0
3EG5_B	2KSO_B	9.0	8.07503	6523.43	8.783155590212116	50.0
3F1S_A	2KSO_B	22.0	13.0826	122.807	4.810614017345747	19.230769230769234
3F1S_B	2KSO_B	18.0	11.5418	517.023	6.248087360946359	28.57142857142857
3KUD_A	2KSO_B	0.0	0.0	inf	inf	0.0
3KUD_B	2KSO_B	0.0	0.0	inf	inf	0.0
3LB6_A	2KSO_B	0.0	0.0	inf	inf	0.0
3LB6_C	2KSO_B	0.0	0.0	inf	inf	0.0
3MZG_A	2KSO_B	13.0	9.61583	2121.79	7.660015351034519	50.0
3MZG_B	2KSO_B	12.0	9.23063	2982.0	8.000349495324684	66.66666666666666
3N06_A	2KSO_B	13.0	9.61583	2101.52	7.6504161714115435	50.0
3N06_B	2KSO_B	12.0	9.23063	2982.0	8.000349495324684	66.66666666666666
3N0P_A	2KSO_B	13.0	9.61583	2101.52	7.6504161714115435	50.0
3N0P_B	2KSO_B	12.0	9.23063	2982.0	8.000349495324684	66.66666666666666
3N4I_A	2KSO_B	11.0	8.84543	4232.44	8.350533937887908	30.0
3N4I_B	2KSO_B	0.0	0.0	inf	inf	0.0
3NCB_A	2KSO_B	13.0	9.61583	2101.52	7.6504161714115435	50.0
3NCB_B	2KSO_B	12.0	9.23063	2982.0	8.000349495324684	66.66666666666666
3NCC_A	2KSO_B	13.0	9.61583	2121.79	7.660015351034519	50.0
3NCC_B	2KSO_B	12.0	9.23063	2953.69	7.990810515133567	66.66666666666666
3NVN_A	2KSO_B	0.0	0.0	inf	inf	0.0
3NVN_B	2KSO_B	20.0	12.3122	219.273	5.390317528829026	23.333333333333332
3Q3J_A	2KSO_B	14.0	10.001	1418.85	7.257601963327289	100.0
3Q3J_B	2KSO_B	0.0	0.0	inf	inf	0.0
3QHY_A	2KSO_B	22.0	13.0826	127.67	4.84944880983226	33.33333333333333
3QHY_B	2KSO_B	17.0	11.1566	684.132	6.528150881459972	42.857142857142854
3RF3_A	2KSO_B	15.0	10.3862	1065.2	6.970917853939778	22.22222222222222
3RF3_C	2KSO_B	0.0	0.0	inf	inf	0.0
3S9D_A	2KSO_B	15.0	10.3862	1048.35	6.954972778591248	28.000000000000004
3S9D_B	2KSO_B	0.0	0.0	inf	inf	0.0
3SE3_A	2KSO_B	28.0	15.3938	20.1606	3.003730204665053	33.33333333333333
3SE3_B	2KSO_B	16.0	10.7714	978.622	6.88614545969777	27.586206896551722
3SF4_A	2KSO_B	0.0	0.0	inf	inf	0.0
3SF4_D	2KSO_B	0.0	0.0	inf	inf	0.0
3U82_A	2KSO_B	26.0	14.6234	33.4787	3.510909415715671	57.14285714285714
3U82_B	2KSO_B	22.0	13.0826	125.727	4.834112889666638	57.14285714285714
3WWN_A	2KSO_B	17.0	11.1566	580.659	6.364163665442479	60.0
3WWN_B	2KSO_B	0.0	0.0	inf	inf	0.0
4BFI_A	2KSO_B	12.0	9.23063	3168.58	8.061038816985151	66.66666666666666
4BFI_B	2KSO_B	0.0	0.0	inf	inf	0.0
4EKD_A	2KSO_B	22.0	13.0826	145.952	4.98327780052929	28.57142857142857
4EKD_B	2KSO_B	0.0	0.0	inf	inf	0.0
4FZA_A	2KSO_B	25.0	14.2382	51.0181	3.932180471722306	25.0
4FZA_B	2KSO_B	0.0	0.0	inf	inf	0.0
4G0N_A	2KSO_B	0.0	0.0	inf	inf	0.0
4G0N_B	2KSO_B	0.0	0.0	inf	inf	0.0
4G2V_A	2KSO_B	0.0	0.0	inf	inf	0.0
4G2V_B	2KSO_B	0.0	0.0	inf	inf	0.0
4HRN_A	2KSO_B	0.0	0.0	inf	inf	0.0
4HRN_D	2KSO_B	0.0	0.0	inf	inf	0.0
4L0P_A	2KSO_B	24.0	13.853	78.4983	4.363076968502912	27.77777777777778
4L0P_B	2KSO_B	27.0	15.0086	28.8731	3.3629103658111847	31.57894736842105
4MYW_A	2KSO_B	0.0	0.0	inf	inf	0.0
4MYW_B	2KSO_B	22.0	13.0826	125.76	4.834375328680896	57.14285714285714
4NZW_A	2KSO_B	25.0	14.2382	43.7977	3.7795813045881026	25.0
4NZW_B	2KSO_B	0.0	0.0	inf	inf	0.0
4O27_A	2KSO_B	25.0	14.2382	50.0117	3.9122569780544163	25.0
4O27_B	2KSO_B	0.0	0.0	inf	inf	0.0
4OFY_A	2KSO_B	38.0	19.2458	0.779911	-0.24857546837279496	33.33333333333333
4OFY_D	2KSO_B	18.0	11.5418	465.478	6.143064834590618	42.857142857142854
4RA0_A	2KSO_B	22.0	13.0826	131.557	4.8794402177771845	66.66666666666666
4RA0_C	2KSO_B	12.0	9.23063	2825.24	7.946348595724218	66.66666666666666
4RS1_A	2KSO_B	0.0	0.0	inf	inf	0.0
4RS1_B	2KSO_B	0.0	0.0	inf	inf	0.0
4WND_A	2KSO_B	0.0	0.0	inf	inf	0.0
4WND_B	2KSO_B	0.0	0.0	inf	inf	0.0
4Y61_A	2KSO_B	13.0	9.61583	2180.62	7.687364519017802	50.0
4Y61_B	2KSO_B	21.0	12.6974	188.946	5.241461259949825	33.33333333333333
4YEB_A	2KSO_B	0.0	0.0	inf	inf	0.0
4YEB_B	2KSO_B	31.0	16.5494	6.65365	1.8951655762729738	26.08695652173913
4YFD_A	2KSO_B	13.0	9.61583	2172.22	7.683504965058866	50.0
4YFD_B	2KSO_B	0.0	0.0	inf	inf	0.0
5CXB_A	2KSO_B	29.0	15.779	11.9284	2.478922111440744	26.31578947368421
5CXB_B	2KSO_B	25.0	14.2382	57.1288	4.045308367789706	62.5
5CYK_A	2KSO_B	29.0	15.779	12.1594	2.498102533215396	26.31578947368421
5CYK_B	2KSO_B	25.0	14.2382	58.2695	4.065078800373359	62.5
5F4E_A	2KSO_B	31.0	16.5494	6.76882	1.912326773357272	33.33333333333333
5F4E_B	2KSO_B	0.0	0.0	inf	inf	0.0
5K39_A	2KSO_B	0.0	0.0	inf	inf	0.0
5K39_B	2KSO_B	44.0	21.557	0.0960991	-2.342375328294281	41.66666666666667
5M2O_A	2KSO_B	0.0	0.0	inf	inf	0.0
5M2O_B	2KSO_B	0.0	0.0	inf	inf	0.0
5TAR_A	2KSO_B	0.0	0.0	inf	inf	0.0
5TAR_B	2KSO_B	24.0	13.853	64.6583	4.169116480581419	46.15384615384615
5UFE_A	2KSO_B	0.0	0.0	inf	inf	0.0
5UFE_B	2KSO_B	0.0	0.0	inf	inf	0.0
1A22_A	2REX_A	12.0	9.23063	4897.12	8.496402556200936	66.66666666666666
1A22_B	2REX_A	27.0	15.0086	57.4992	4.051771034663039	25.0
1BP3_A	2REX_A	11.0	8.84543	6743.67	8.816359566100122	66.66666666666666
1BP3_B	2REX_A	34.0	17.705	7.34122	1.9935050413487114	29.166666666666668
1C1Y_A	2REX_A	14.0	10.001	2902.52	7.973334604159848	66.66666666666666
1C1Y_B	2REX_A	17.0	11.1566	1108.18	7.010474308986511	22.22222222222222
1E50_A	2REX_A	24.0	13.853	120.909	4.795038196537447	27.659574468085108
1E50_B	2REX_A	21.0	12.6974	395.357	5.979789154190467	33.33333333333333
1FC2_C	2REX_A	0.0	0.0	inf	inf	0.0
1FC2_D	2REX_A	30.0	16.1642	27.9423	3.3301416696963195	25.71428571428571
1FFW_A	2REX_A	0.0	0.0	inf	inf	0.0
1FFW_B	2REX_A	0.0	0.0	inf	inf	0.0
1GUA_A	2REX_A	14.0	10.001	2902.52	7.973334604159848	66.66666666666666
1GUA_B	2REX_A	17.0	11.1566	1107.68	7.010023016929716	22.22222222222222
1JTD_A	2REX_A	23.0	13.4678	172.4	5.149817358229593	25.0
1JTD_B	2REX_A	0.0	0.0	inf	inf	0.0
1JTG_A	2REX_A	24.0	13.853	164.615	5.103609414103033	25.0
1JTG_B	2REX_A	18.0	11.5418	878.31	6.777999606489589	44.44444444444444
1K8R_A	2REX_A	14.0	10.001	2435.36	7.797849868531356	60.0
1K8R_B	2REX_A	13.0	9.61583	3619.3	8.19403591595565	30.0
1LFD_A	2REX_A	32.0	16.9346	11.5892	2.4500736299477537	22.950819672131146
1LFD_B	2REX_A	15.0	10.3862	2368.56	7.770037454531861	60.0
1WQJ_B	2REX_A	0.0	0.0	inf	inf	0.0
1WQJ_I	2REX_A	0.0	0.0	inf	inf	0.0
1YCS_A	2REX_A	14.0	10.001	2616.9	7.869745690107282	66.66666666666666
1YCS_B	2REX_A	28.0	15.3938	39.8671	3.685551422354566	35.294117647058826
2AW2_A	2REX_A	0.0	0.0	inf	inf	0.0
2AW2_B	2REX_A	28.0	15.3938	44.0867	3.786158149664617	45.45454545454545
2C5D_A	2REX_A	19.0	11.927	666.026	6.501328708817424	57.14285714285714
2C5D_C	2REX_A	21.0	12.6974	342.476	5.836201582254352	55.55555555555556
2DVW_A	2REX_A	0.0	0.0	inf	inf	0.0
2DVW_B	2REX_A	0.0	0.0	inf	inf	0.0
2G2U_A	2REX_A	22.0	13.0826	244.977	5.501164328586934	43.75
2G2U_B	2REX_A	18.0	11.5418	878.31	6.777999606489589	44.44444444444444
2KSO_A	2REX_A	11.0	8.84543	7808.82	8.963009143070465	66.66666666666666
2KSO_B	2REX_A	0.0	0.0	inf	inf	0.0
2REX_A	2REX_A	555.0	218.394	2.68042e-78	-178.61566375487362	100.0
2REX_B	2REX_A	19.0	11.927	652.997	6.481572535085173	21.428571428571427
2WPT_A	2REX_A	24.0	13.853	141.883	4.955002774311141	50.0
2WPT_B	2REX_A	37.0	18.8606	2.36396	0.8603381789269257	28.125
3BT1_A	2REX_A	0.0	0.0	inf	inf	0.0
3BT1_U	2REX_A	19.0	11.927	667.923	6.504172897431533	45.45454545454545
3BX1_A	2REX_A	13.0	9.61583	4300.42	8.366467971330422	40.0
3BX1_C	2REX_A	13.0	9.61583	3715.92	8.220381571176691	66.66666666666666
3EG5_A	2REX_A	14.0	10.001	2794.13	7.935276067009375	60.0
3EG5_B	2REX_A	18.0	11.5418	914.501	6.818378561324035	28.57142857142857
3F1S_A	2REX_A	18.0	11.5418	984.927	6.892567526750556	50.0
3F1S_B	2REX_A	0.0	0.0	inf	inf	0.0
3KUD_A	2REX_A	14.0	10.001	2435.55	7.7979278827012335	60.0
3KUD_B	2REX_A	17.0	11.1566	1096.97	7.000307112590438	22.22222222222222
3LB6_A	2REX_A	0.0	0.0	inf	inf	0.0
3LB6_C	2REX_A	34.0	17.705	6.68445	1.899783933422041	33.33333333333333
3MZG_A	2REX_A	13.0	9.61583	3747.6	8.228870914077033	66.66666666666666
3MZG_B	2REX_A	38.0	19.2458	2.50576	0.9185920817359867	26.666666666666668
3N06_A	2REX_A	13.0	9.61583	3747.6	8.228870914077033	66.66666666666666
3N06_B	2REX_A	38.0	19.2458	2.50576	0.9185920817359867	26.666666666666668
3N0P_A	2REX_A	13.0	9.61583	3747.6	8.228870914077033	66.66666666666666
3N0P_B	2REX_A	38.0	19.2458	2.50576	0.9185920817359867	26.666666666666668
3N4I_A	2REX_A	22.0	13.0826	249.536	5.519603193360132	43.75
3N4I_B	2REX_A	18.0	11.5418	878.31	6.777999606489589	44.44444444444444
3NCB_A	2REX_A	13.0	9.61583	3747.6	8.228870914077033	66.66666666666666
3NCB_B	2REX_A	38.0	19.2458	2.50576	0.9185920817359867	26.666666666666668
3NCC_A	2REX_A	13.0	9.61583	3747.6	8.228870914077033	66.66666666666666
3NCC_B	2REX_A	37.0	18.8606	2.55353	0.9374767156169274	26.666666666666668
3NVN_A	2REX_A	40.0	20.0162	1.4842	0.3948759065538961	36.84210526315789
3NVN_B	2REX_A	24.0	13.853	133.213	4.891949350941551	19.51219512195122
3Q3J_A	2REX_A	239.0	96.6709	3.64362e-30	-67.78457509687118	47.16981132075472
3Q3J_B	2REX_A	19.0	11.927	672.007	6.510268757135563	21.428571428571427
3QHY_A	2REX_A	11.0	8.84543	7294.0	8.894807371368625	66.66666666666666
3QHY_B	2REX_A	0.0	0.0	inf	inf	0.0
3RF3_A	2REX_A	15.0	10.3862	2019.57	7.610639896447814	35.0
3RF3_C	2REX_A	0.0	0.0	inf	inf	0.0
3S9D_A	2REX_A	0.0	0.0	inf	inf	0.0
3S9D_B	2REX_A	20.0	12.3122	543.302	6.297665334758138	25.0
3SE3_A	2REX_A	14.0	10.001	2422.11	7.792394340092451	33.33333333333333
3SE3_B	2REX_A	0.0	0.0	inf	inf	0.0
3SF4_A	2REX_A	15.0	10.3862	1859.14	7.527869294191919	100.0
3SF4_D	2REX_A	0.0	0.0	inf	inf	0.0
3U82_A	2REX_A	14.0	10.001	2634.68	7.876517011475533	33.33333333333333
3U82_B	2REX_A	15.0	10.3862	2190.66	7.6919581472707845	42.857142857142854
3WWN_A	2REX_A	23.0	13.4678	221.259	5.399333961026814	28.57142857142857
3WWN_B	2REX_A	0.0	0.0	inf	inf	0.0
4BFI_A	2REX_A	20.0	12.3122	524.764	6.262948637715984	50.0
4BFI_B	2REX_A	16.0	10.7714	1793.97	7.492186320070894	66.66666666666666
4EKD_A	2REX_A	19.0	11.927	563.218	6.333666764560388	80.0
4EKD_B	2REX_A	0.0	0.0	inf	inf	0.0
4FZA_A	2REX_A	19.0	11.927	573.846	6.352361067639719	45.45454545454545
4FZA_B	2REX_A	12.0	9.23063	5693.4	8.647062888207767	50.0
4G0N_A	2REX_A	14.0	10.001	2721.62	7.908982570233056	66.66666666666666
4G0N_B	2REX_A	17.0	11.1566	1108.68	7.010925397470654	22.22222222222222
4G2V_A	2REX_A	15.0	10.3862	2092.66	7.646191263000776	100.0
4G2V_B	2REX_A	0.0	0.0	inf	inf	0.0
4HRN_A	2REX_A	19.0	11.927	542.561	6.296300521489756	50.0
4HRN_D	2REX_A	23.0	13.4678	151.012	5.0173593038560105	80.0
4L0P_A	2REX_A	16.0	10.7714	1651.12	7.40920912450112	75.0
4L0P_B	2REX_A	0.0	0.0	inf	inf	0.0
4MYW_A	2REX_A	15.0	10.3862	2002.03	7.6019169447778765	50.0
4MYW_B	2REX_A	15.0	10.3862	2210.56	7.701001156078204	42.857142857142854
4NZW_A	2REX_A	20.0	12.3122	490.656	6.195743271253979	45.45454545454545
4NZW_B	2REX_A	0.0	0.0	inf	inf	0.0
4O27_A	2REX_A	19.0	11.927	573.884	6.352427285304176	45.45454545454545
4O27_B	2REX_A	11.0	8.84543	6066.79	8.710584913860462	66.66666666666666
4OFY_A	2REX_A	20.0	12.3122	504.524	6.223615410515479	38.46153846153847
4OFY_D	2REX_A	21.0	12.6974	342.883	5.837389281103697	30.0
4RA0_A	2REX_A	19.0	11.927	648.217	6.474225516836849	57.14285714285714
4RA0_C	2REX_A	21.0	12.6974	342.378	5.8359153898668685	55.55555555555556
4RS1_A	2REX_A	0.0	0.0	inf	inf	0.0
4RS1_B	2REX_A	34.0	17.705	7.97804	2.0766927672585624	42.857142857142854
4WND_A	2REX_A	15.0	10.3862	1859.36	7.527987621474564	100.0
4WND_B	2REX_A	0.0	0.0	inf	inf	0.0
4Y61_A	2REX_A	30.0	16.1642	27.3668	3.3093305998855906	25.0
4Y61_B	2REX_A	0.0	0.0	inf	inf	0.0
4YEB_A	2REX_A	17.0	11.1566	1065.15	6.970870913296213	37.5
4YEB_B	2REX_A	33.0	17.3198	12.039	2.4881513799528894	45.0
4YFD_A	2REX_A	27.0	15.0086	62.9076	4.141666983116498	19.148936170212767
4YFD_B	2REX_A	29.0	15.779	35.5713	3.571539132945031	29.411764705882355
5CXB_A	2REX_A	20.0	12.3122	513.28	6.240821505238095	28.57142857142857
5CXB_B	2REX_A	24.0	13.853	130.387	4.870506951271317	60.0
5CYK_A	2REX_A	20.0	12.3122	527.257	6.267688095705082	28.57142857142857
5CYK_B	2REX_A	24.0	13.853	133.997	4.8978174116405935	60.0
5F4E_A	2REX_A	21.0	12.6974	358.791	5.882740046258002	25.71428571428571
5F4E_B	2REX_A	21.0	12.6974	373.914	5.924025824448712	40.0
5K39_A	2REX_A	0.0	0.0	inf	inf	0.0
5K39_B	2REX_A	0.0	0.0	inf	inf	0.0
5M2O_A	2REX_A	0.0	0.0	inf	inf	0.0
5M2O_B	2REX_A	0.0	0.0	inf	inf	0.0
5TAR_A	2REX_A	14.0	10.001	2594.26	7.861056591156575	60.0
5TAR_B	2REX_A	45.0	21.9422	0.242145	-1.4182185587045346	38.095238095238095
5UFE_A	2REX_A	14.0	10.001	2527.11	7.834831636318121	60.0
5UFE_B	2REX_A	0.0	0.0	inf	inf	0.0
1A22_A	2REX_B	20.0	12.3122	768.641	6.644624020449885	31.25
1A22_B	2REX_B	13.0	9.61583	6825.73	8.828454574040338	66.66666666666666
1BP3_A	2REX_B	20.0	12.3122	709.791	6.564970560503944	31.25
1BP3_B	2REX_B	26.0	14.6234	127.469	4.847873197780925	23.91304347826087
1C1Y_A	2REX_B	120.0	50.8322	4.34142e-11	-23.860234539396725	26.94610778443114
1C1Y_B	2REX_B	0.0	0.0	inf	inf	0.0
1E50_A	2REX_B	0.0	0.0	inf	inf	0.0
1E50_B	2REX_B	19.0	11.927	955.444	6.8621761539042	35.714285714285715
1FC2_C	2REX_B	0.0	0.0	inf	inf	0.0
1FC2_D	2REX_B	36.0	18.4754	8.62685	2.1548794326707648	33.33333333333333
1FFW_A	2REX_B	17.0	11.1566	1832.62	7.513501915927853	33.33333333333333
1FFW_B	2REX_B	22.0	13.0826	424.833	6.0516961505263325	30.0
1GUA_A	2REX_B	116.0	49.2914	1.52169e-10	-22.606029370615673	26.34730538922156
1GUA_B	2REX_B	0.0	0.0	inf	inf	0.0
1JTD_A	2REX_B	21.0	12.6974	653.832	6.482850437723747	100.0
1JTD_B	2REX_B	11.0	8.84543	9672.44	9.177035883402159	50.0
1JTG_A	2REX_B	21.0	12.6974	648.005	6.473898412371889	25.925925925925924
1JTG_B	2REX_B	27.0	15.0086	95.4651	4.558760735669201	30.0
1K8R_A	2REX_B	61.0	28.1054	0.00445961	-5.412693960719797	24.761904761904763
1K8R_B	2REX_B	29.0	15.779	46.3117	3.835394628952993	29.411764705882355
1LFD_A	2REX_B	0.0	0.0	inf	inf	0.0
1LFD_B	2REX_B	62.0	28.4906	0.00364422	-5.614612928190568	24.761904761904763
1WQJ_B	2REX_B	25.0	14.2382	170.776	5.140352756258799	37.5
1WQJ_I	2REX_B	19.0	11.927	969.068	6.876334784867182	27.27272727272727
1YCS_A	2REX_B	26.0	14.6234	146.864	4.989506988476736	50.0
1YCS_B	2REX_B	25.0	14.2382	162.489	5.090610307170873	21.62162162162162
2AW2_A	2REX_B	20.0	12.3122	669.37	6.506336971519587	23.076923076923077
2AW2_B	2REX_B	25.0	14.2382	146.85	4.989411657644629	26.666666666666668
2C5D_A	2REX_B	22.0	13.0826	406.463	6.007492903935002	50.0
2C5D_C	2REX_B	19.0	11.927	1029.84	6.937158729351379	42.857142857142854
2DVW_A	2REX_B	32.0	16.9346	22.3174	3.1053666432727223	60.0
2DVW_B	2REX_B	17.0	11.1566	1581.43	7.366084779989328	75.0
2G2U_A	2REX_B	33.0	17.3198	17.2545	2.848072979022038	35.714285714285715
2G2U_B	2REX_B	27.0	15.0086	95.4651	4.558760735669201	30.0
2KSO_A	2REX_B	0.0	0.0	inf	inf	0.0
2KSO_B	2REX_B	0.0	0.0	inf	inf	0.0
2REX_A	2REX_B	19.0	11.927	1043.57	6.950402806203156	21.428571428571427
2REX_B	2REX_B	904.0	352.829	2.16545e-129	-296.2608488041817	100.0
2WPT_A	2REX_B	0.0	0.0	inf	inf	0.0
2WPT_B	2REX_B	0.0	0.0	inf	inf	0.0
3BT1_A	2REX_B	13.0	9.61583	6544.83	8.786430703980695	66.66666666666666
3BT1_U	2REX_B	30.0	16.1642	40.2797	3.695847619957681	26.190476190476193
3BX1_A	2REX_B	22.0	13.0826	478.538	6.170735622577853	21.73913043478261
3BX1_C	2REX_B	30.0	16.1642	39.3131	3.671557796665336	55.55555555555556
3EG5_A	2REX_B	298.0	119.398	2.91318e-37	-84.12640317274439	38.50574712643678
3EG5_B	2REX_B	21.0	12.6974	552.373	6.314223542715678	24.444444444444443
3F1S_A	2REX_B	25.0	14.2382	224.132	5.41223516400868	55.55555555555556
3F1S_B	2REX_B	25.0	14.2382	179.611	5.190793401208601	50.0
3KUD_A	2REX_B	61.0	28.1054	0.00469726	-5.360775918987698	24.761904761904763
3KUD_B	2REX_B	0.0	0.0	inf	inf	0.0
3LB6_A	2REX_B	0.0	0.0	inf	inf	0.0
3LB6_C	2REX_B	27.0	15.0086	106.264	4.665926563830202	25.806451612903224
3MZG_A	2REX_B	14.0	10.001	4597.76	8.433324507353616	44.44444444444444
3MZG_B	2REX_B	26.0	14.6234	122.461	4.807792611948201	23.91304347826087
3N06_A	2REX_B	14.0	10.001	4597.76	8.433324507353616	44.44444444444444
3N06_B	2REX_B	26.0	14.6234	122.461	4.807792611948201	23.91304347826087
3N0P_A	2REX_B	14.0	10.001	4597.76	8.433324507353616	44.44444444444444
