SKP_v1_wild	SKP_v2_wild	score	bit_score	E_value	log_E_value	per_identity
3BTE_A	1JTD_A	13.0	9.61583	11038.8	9.309171618271112	18.75
3BTE_B	1JTD_A	12.0	9.23063	19679.6	9.887337845196432	33.33333333333333
3BTF_A	1JTD_A	13.0	9.61583	11038.8	9.309171618271112	18.75
3BTF_B	1JTD_A	12.0	9.23063	19679.6	9.887337845196432	33.33333333333333
3BTG_A	1JTD_A	13.0	9.61583	11038.8	9.309171618271112	18.75
3BTG_B	1JTD_A	12.0	9.23063	19679.6	9.887337845196432	33.33333333333333
3BTH_A	1JTD_A	13.0	9.61583	10470.1	9.256278854917348	18.75
3BTH_B	1JTD_A	12.0	9.23063	19679.6	9.887337845196432	33.33333333333333
3BTM_A	1JTD_A	13.0	9.61583	11038.8	9.309171618271112	18.75
3BTM_B	1JTD_A	12.0	9.23063	19679.6	9.887337845196432	33.33333333333333
3BTQ_A	1JTD_A	13.0	9.61583	11038.8	9.309171618271112	18.75
3BTQ_B	1JTD_A	12.0	9.23063	19679.6	9.887337845196432	33.33333333333333
3BTT_A	1JTD_A	13.0	9.61583	11038.8	9.309171618271112	18.75
3BTT_B	1JTD_A	12.0	9.23063	19679.6	9.887337845196432	33.33333333333333
3BTW_A	1JTD_A	13.0	9.61583	10846.1	9.291560847347439	18.75
3BTW_B	1JTD_A	12.0	9.23063	19679.6	9.887337845196432	33.33333333333333
3SGB_A	1JTD_A	38.0	19.2458	8.37577	2.1253430137833873	24.840764331210192
3SGB_B	1JTD_A	17.0	11.1566	3251.11	8.086751755474339	33.33333333333333
4CPA_A	1JTD_A	16.0	10.7714	5363.57	8.587385077131586	35.714285714285715
4CPA_B	1JTD_A	0.0	0.0	inf	inf	0.0
1A22_A	1JTD_B	29.0	15.779	136.542	4.916632259605136	23.25581395348837
1A22_B	1JTD_B	17.0	11.1566	4340.76	8.375804726970946	60.0
1A4Y_A	1JTD_B	21.0	12.6974	1520.29	7.326656385116009	57.14285714285714
1A4Y_B	1JTD_B	0.0	0.0	inf	inf	0.0
1ACB_A	1JTD_B	36.0	18.4754	18.6298	2.9247624491828184	32.55813953488372
1ACB_B	1JTD_B	0.0	0.0	inf	inf	0.0
1AK4_A	1JTD_B	23.0	13.4678	715.574	6.5730850178274896	24.561403508771928
1AK4_B	1JTD_B	13.0	9.61583	14342.1	9.570954546946451	42.857142857142854
1B2S_A	1JTD_B	17.0	11.1566	4045.28	8.305306048357727	33.33333333333333
1B2S_B	1JTD_B	0.0	0.0	inf	inf	0.0
1B2U_A	1JTD_B	17.0	11.1566	4045.28	8.305306048357727	33.33333333333333
1B2U_B	1JTD_B	0.0	0.0	inf	inf	0.0
1B3S_A	1JTD_B	17.0	11.1566	3432.35	8.14100043676009	18.91891891891892
1B3S_B	1JTD_B	0.0	0.0	inf	inf	0.0
1BRS_A	1JTD_B	17.0	11.1566	4005.48	8.295418702508266	42.857142857142854
1BRS_B	1JTD_B	12.0	9.23063	18543.5	9.827874602316976	40.0
1CSE_A	1JTD_B	18.0	11.5418	3046.73	8.021824163310194	30.0
1CSE_B	1JTD_B	11.0	8.84543	21434.0	9.972733725272942	100.0
1CSO_A	1JTD_B	38.0	19.2458	9.36274	2.2367379826936933	37.5
1CSO_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
1CT0_A	1JTD_B	38.0	19.2458	9.36274	2.2367379826936933	37.5
1CT0_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
1CT2_A	1JTD_B	38.0	19.2458	9.36274	2.2367379826936933	37.5
1CT2_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
1CT4_A	1JTD_B	38.0	19.2458	9.36274	2.2367379826936933	37.5
1CT4_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
1E96_A	1JTD_B	23.0	13.4678	630.604	6.446678090256082	31.25
1E96_B	1JTD_B	28.0	15.3938	186.01	5.22580043570886	54.54545454545454
1EAW_A	1JTD_B	35.0	18.0902	23.0441	3.137409771385109	40.0
1EAW_B	1JTD_B	0.0	0.0	inf	inf	0.0
1EFN_A	1JTD_B	19.0	11.927	1912.75	7.556297276111962	23.91304347826087
1EFN_B	1JTD_B	29.0	15.779	97.9932	4.584898088508028	25.581395348837212
1EMV_A	1JTD_B	20.0	12.3122	1658.04	7.4133914608565785	29.166666666666668
1EMV_B	1JTD_B	18.0	11.5418	2686.62	7.896039176954662	21.428571428571427
1F47_A	1JTD_B	0.0	0.0	inf	inf	0.0
1F47_B	1JTD_B	39.0	19.631	6.94139	1.9375020426481506	31.428571428571427
1FC2_A	1JTD_B	25.0	14.2382	275.082	5.61706923503739	27.27272727272727
1FC2_B	1JTD_B	20.0	12.3122	1610.89	7.384542100274676	29.03225806451613
1FCC_A	1JTD_B	20.0	12.3122	1668.66	7.419776188109876	29.03225806451613
1FCC_B	1JTD_B	26.0	14.6234	233.502	5.453190642382762	35.0
1FFW_A	1JTD_B	39.0	19.631	6.93478	1.9365493301201302	58.82352941176471
1FFW_B	1JTD_B	19.0	11.927	1804.84	7.4982272241787085	31.25
1FR2_A	1JTD_B	19.0	11.927	1855.45	7.525882533222999	29.166666666666668
1FR2_B	1JTD_B	18.0	11.5418	2662.43	7.886994518592251	21.428571428571427
1GC1_A	1JTD_B	23.0	13.4678	762.585	6.636713977678481	50.0
1GC1_B	1JTD_B	35.0	18.0902	22.0166	3.091796714286556	28.57142857142857
1GL0_A	1JTD_B	38.0	19.2458	9.4965	2.2509233096701537	30.434782608695656
1GL0_B	1JTD_B	0.0	0.0	inf	inf	0.0
1GL1_A	1JTD_B	33.0	17.3198	40.2014	3.6939018208892156	32.5
1GL1_B	1JTD_B	0.0	0.0	inf	inf	0.0
1H9D_A	1JTD_B	35.0	18.0902	18.8316	2.9355363098505385	63.63636363636363
1H9D_B	1JTD_B	18.0	11.5418	3270.71	8.092762365705259	50.0
1HE8_A	1JTD_B	48.0	23.0978	0.680976	-0.38422821574439764	28.78787878787879
1HE8_B	1JTD_B	20.0	12.3122	1722.83	7.451723566541228	19.672131147540984
1IAR_A	1JTD_B	15.0	10.3862	6392.79	8.762926071799237	22.448979591836736
1IAR_B	1JTD_B	31.0	16.5494	79.8194	4.379766582679282	31.818181818181817
1JCK_A	1JTD_B	28.0	15.3938	185.721	5.224245547586934	25.49019607843137
1JCK_B	1JTD_B	22.0	13.0826	938.274	6.844042017224351	17.391304347826086
1JTG_A	1JTD_B	50.0	23.8682	0.397099	-0.9235696591054681	23.52941176470588
1JTG_B	1JTD_B	24.0	13.853	517.994	6.249963659180817	22.58064516129032
1KAC_A	1JTD_B	26.0	14.6234	268.462	5.592709376931166	50.0
1KAC_B	1JTD_B	13.0	9.61583	12928.6	9.467197190575014	33.33333333333333
1KTZ_A	1JTD_B	0.0	0.0	inf	inf	0.0
1KTZ_B	1JTD_B	30.0	16.1642	81.2058	4.396986673188162	44.44444444444444
1LFD_A	1JTD_B	0.0	0.0	inf	inf	0.0
1LFD_B	1JTD_B	20.0	12.3122	1786.29	7.487896122275367	19.672131147540984
1M9E_A	1JTD_B	23.0	13.4678	665.564	6.500634801505807	24.561403508771928
1M9E_B	1JTD_B	13.0	9.61583	14370.5	9.572932773178952	42.857142857142854
1MAH_A	1JTD_B	27.0	15.0086	256.794	5.5482742070568705	36.36363636363637
1MAH_B	1JTD_B	0.0	0.0	inf	inf	0.0
1P69_A	1JTD_B	26.0	14.6234	270.874	5.601653768109976	50.0
1P69_B	1JTD_B	13.0	9.61583	12928.6	9.467197190575014	33.33333333333333
1P6A_A	1JTD_B	27.0	15.0086	263.702	5.574819677706665	50.0
1P6A_B	1JTD_B	13.0	9.61583	12928.6	9.467197190575014	33.33333333333333
1PPF_A	1JTD_B	19.0	11.927	2384.6	7.7767866743720315	50.0
1PPF_B	1JTD_B	23.0	13.4678	604.16	6.403839063517081	66.66666666666666
1R0R_A	1JTD_B	18.0	11.5418	3046.73	8.021824163310194	30.0
1R0R_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
1S0W_A	1JTD_B	44.0	21.557	2.10869	0.7460669015983245	27.027027027027028
1S0W_B	1JTD_B	24.0	13.853	513.363	6.240983197277452	22.58064516129032
1S1Q_A	1JTD_B	23.0	13.4678	693.747	6.54210734072697	57.14285714285714
1S1Q_B	1JTD_B	0.0	0.0	inf	inf	0.0
1SBB_A	1JTD_B	28.0	15.3938	185.721	5.224245547586934	25.49019607843137
1SBB_B	1JTD_B	16.0	10.7714	4677.19	8.450452781232578	36.36363636363637
1SBN_A	1JTD_B	23.0	13.4678	772.665	6.649845578197337	55.55555555555556
1SBN_B	1JTD_B	11.0	8.84543	21434.0	9.972733725272942	100.0
1SGD_A	1JTD_B	38.0	19.2458	9.61823	2.263660256065077	37.5
1SGD_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
1SGE_A	1JTD_B	38.0	19.2458	9.61823	2.263660256065077	37.5
1SGE_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
1SGN_A	1JTD_B	38.0	19.2458	9.61823	2.263660256065077	37.5
1SGN_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
1SGP_A	1JTD_B	38.0	19.2458	9.36274	2.2367379826936933	37.5
1SGP_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
1SGQ_A	1JTD_B	38.0	19.2458	9.36274	2.2367379826936933	37.5
1SGQ_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
1SGY_A	1JTD_B	38.0	19.2458	9.61823	2.263660256065077	37.5
1SGY_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
1SIB_A	1JTD_B	23.0	13.4678	772.665	6.649845578197337	55.55555555555556
1SIB_B	1JTD_B	0.0	0.0	inf	inf	0.0
1TM1_A	1JTD_B	23.0	13.4678	753.503	6.624732999478664	55.55555555555556
1TM1_B	1JTD_B	0.0	0.0	inf	inf	0.0
1TM3_A	1JTD_B	23.0	13.4678	753.503	6.624732999478664	55.55555555555556
1TM3_B	1JTD_B	0.0	0.0	inf	inf	0.0
1TM4_A	1JTD_B	23.0	13.4678	753.503	6.624732999478664	55.55555555555556
1TM4_B	1JTD_B	0.0	0.0	inf	inf	0.0
1TM5_A	1JTD_B	23.0	13.4678	753.503	6.624732999478664	55.55555555555556
1TM5_B	1JTD_B	0.0	0.0	inf	inf	0.0
1TM7_A	1JTD_B	23.0	13.4678	753.503	6.624732999478664	55.55555555555556
1TM7_B	1JTD_B	0.0	0.0	inf	inf	0.0
1TMG_A	1JTD_B	23.0	13.4678	753.503	6.624732999478664	55.55555555555556
1TMG_B	1JTD_B	0.0	0.0	inf	inf	0.0
1TO1_A	1JTD_B	23.0	13.4678	753.503	6.624732999478664	55.55555555555556
1TO1_B	1JTD_B	0.0	0.0	inf	inf	0.0
1UUZ_A	1JTD_B	34.0	17.705	29.286	3.3771095861330656	35.294117647058826
1UUZ_B	1JTD_B	20.0	12.3122	1722.0	7.451241684987676	66.66666666666666
1X1X_A	1JTD_B	17.0	11.1566	4082.36	8.314430531543813	42.857142857142854
1X1X_B	1JTD_B	0.0	0.0	inf	inf	0.0
1XD3_A	1JTD_B	31.0	16.5494	86.2763	4.457554936966749	46.666666666666664
1XD3_B	1JTD_B	0.0	0.0	inf	inf	0.0
1Y1K_A	1JTD_B	23.0	13.4678	753.503	6.624732999478664	55.55555555555556
1Y1K_B	1JTD_B	0.0	0.0	inf	inf	0.0
1Y33_A	1JTD_B	23.0	13.4678	753.503	6.624732999478664	55.55555555555556
1Y33_B	1JTD_B	0.0	0.0	inf	inf	0.0
1Y34_A	1JTD_B	23.0	13.4678	753.503	6.624732999478664	55.55555555555556
1Y34_B	1JTD_B	0.0	0.0	inf	inf	0.0
1Y3B_A	1JTD_B	23.0	13.4678	753.503	6.624732999478664	55.55555555555556
1Y3B_B	1JTD_B	0.0	0.0	inf	inf	0.0
1Z7X_A	1JTD_B	21.0	12.6974	1520.29	7.326656385116009	57.14285714285714
1Z7X_B	1JTD_B	25.0	14.2382	339.649	5.827912731425704	33.33333333333333
2A9K_A	1JTD_B	25.0	14.2382	379.784	5.939602670055308	29.629629629629626
2A9K_B	1JTD_B	31.0	16.5494	72.9941	4.290378615964316	55.55555555555556
2AJF_A	1JTD_B	26.0	14.6234	355.839	5.874478381366416	29.411764705882355
2AJF_B	1JTD_B	35.0	18.0902	21.396	3.0632039886690037	24.03846153846154
2B0Z_A	1JTD_B	27.0	15.0086	256.126	5.545669510895024	55.55555555555556
2B0Z_B	1JTD_B	33.0	17.3198	35.123	3.5588561865310155	29.166666666666668
2B10_A	1JTD_B	27.0	15.0086	256.126	5.545669510895024	55.55555555555556
2B10_B	1JTD_B	33.0	17.3198	32.6017	3.484364434252306	29.166666666666668
2B11_A	1JTD_B	27.0	15.0086	256.126	5.545669510895024	55.55555555555556
2B11_B	1JTD_B	33.0	17.3198	31.4093	3.4471040274060094	29.166666666666668
2B12_A	1JTD_B	27.0	15.0086	256.126	5.545669510895024	55.55555555555556
2B12_B	1JTD_B	33.0	17.3198	36.1177	3.586783049887898	29.166666666666668
2B42_A	1JTD_B	25.0	14.2382	443.998	6.0958200579175745	55.55555555555556
2B42_B	1JTD_B	42.0	20.7866	3.47823	1.2465235437053488	31.666666666666664
2BTF_A	1JTD_B	43.0	21.1718	3.15746	1.149767906912068	50.0
2BTF_B	1JTD_B	20.0	12.3122	1796.01	7.4933228167753745	27.083333333333332
2FTL_A	1JTD_B	26.0	14.6234	289.643	5.668649130152382	50.0
2FTL_B	1JTD_B	0.0	0.0	inf	inf	0.0
2G2U_A	1JTD_B	23.0	13.4678	750.799	6.62113797279884	31.57894736842105
2G2U_B	1JTD_B	24.0	13.853	517.994	6.249963659180817	22.58064516129032
2G2W_A	1JTD_B	23.0	13.4678	718.433	6.577072451345018	31.57894736842105
2G2W_B	1JTD_B	24.0	13.853	508.392	6.231252803550265	22.58064516129032
2GYK_A	1JTD_B	20.0	12.3122	1787.18	7.488394237562973	29.166666666666668
2GYK_B	1JTD_B	18.0	11.5418	2685.45	7.895603590665392	21.428571428571427
2HLE_A	1JTD_B	28.0	15.3938	151.784	5.022458457561832	47.368421052631575
2HLE_B	1JTD_B	33.0	17.3198	32.9551	3.4951460289409835	35.294117647058826
2HRK_A	1JTD_B	27.0	15.0086	211.313	5.353340446629162	25.0
2HRK_B	1JTD_B	0.0	0.0	inf	inf	0.0
2I26_A	1JTD_B	30.0	16.1642	86.6785	4.462205871488429	31.25
2I26_B	1JTD_B	20.0	12.3122	1722.0	7.451241684987676	66.66666666666666
2I9B_A	1JTD_B	22.0	13.0826	922.451	6.827034257972784	66.66666666666666
2I9B_B	1JTD_B	24.0	13.853	561.301	6.330257303525046	24.242424242424242
2J0T_A	1JTD_B	17.0	11.1566	4561.5	8.425406795785529	33.33333333333333
2J0T_B	1JTD_B	29.0	15.779	137.85	4.926166137469806	28.000000000000004
2J1K_A	1JTD_B	18.0	11.5418	2956.96	7.991916992537446	100.0
2J1K_B	1JTD_B	13.0	9.61583	13178.7	9.486357168897431	33.33333333333333
2NU0_A	1JTD_B	38.0	19.2458	9.61823	2.263660256065077	37.5
2NU0_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
2NU1_A	1JTD_B	38.0	19.2458	9.61823	2.263660256065077	37.5
2NU1_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
2NU2_A	1JTD_B	38.0	19.2458	9.61823	2.263660256065077	37.5
2NU2_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
2NU4_A	1JTD_B	38.0	19.2458	9.61823	2.263660256065077	37.5
2NU4_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
2O3B_A	1JTD_B	29.0	15.779	137.636	4.924612519187607	45.45454545454545
2O3B_B	1JTD_B	0.0	0.0	inf	inf	0.0
2OOB_A	1JTD_B	0.0	0.0	inf	inf	0.0
2OOB_B	1JTD_B	0.0	0.0	inf	inf	0.0
2PCB_A	1JTD_B	27.0	15.0086	258.39	5.554470071469192	55.55555555555556
2PCB_B	1JTD_B	23.0	13.4678	671.061	6.5088600419306095	57.14285714285714
2PCC_A	1JTD_B	27.0	15.0086	258.39	5.554470071469192	55.55555555555556
2PCC_B	1JTD_B	33.0	17.3198	36.4554	3.596089595629962	29.166666666666668
2SGP_A	1JTD_B	38.0	19.2458	9.61823	2.263660256065077	37.5
2SGP_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
2SGQ_A	1JTD_B	38.0	19.2458	9.61823	2.263660256065077	37.5
2SGQ_B	1JTD_B	23.0	13.4678	583.061	6.368291812094867	66.66666666666666
2SIC_A	1JTD_B	23.0	13.4678	772.665	6.649845578197337	55.55555555555556
2SIC_B	1JTD_B	29.0	15.779	118.043	4.771048964865301	42.10526315789473
2VLN_A	1JTD_B	19.0	11.927	1972.46	7.587036773680444	29.166666666666668
2VLN_B	1JTD_B	19.0	11.927	2457.64	7.806956818862567	21.428571428571427
2VLO_A	1JTD_B	21.0	12.6974	1352.32	7.209576914987637	29.166666666666668
2VLO_B	1JTD_B	18.0	11.5418	2639.6	7.878382669509267	21.428571428571427
2VLQ_A	1JTD_B	20.0	12.3122	1512.15	7.321287758168061	29.166666666666668
2VLQ_B	1JTD_B	19.0	11.927	2548.09	7.8430993378892895	21.428571428571427
2WPT_A	1JTD_B	21.0	12.6974	1321.06	7.186189723627122	40.0
2WPT_B	1JTD_B	20.0	12.3122	1749.03	7.466816627530159	31.818181818181817
3BK3_A	1JTD_B	26.0	14.6234	308.088	5.730385456450735	22.857142857142858
3BK3_B	1JTD_B	0.0	0.0	inf	inf	0.0
3BP8_A	1JTD_B	49.0	23.483	0.597315	-0.5153106665506646	23.943661971830984
3BP8_B	1JTD_B	26.0	14.6234	278.366	5.628936794565442	55.55555555555556
3BTD_A	1JTD_B	26.0	14.6234	289.786	5.669142719540912	50.0
3BTD_B	1JTD_B	0.0	0.0	inf	inf	0.0
3BTE_A	1JTD_B	26.0	14.6234	289.786	5.669142719540912	50.0
3BTE_B	1JTD_B	17.0	11.1566	3426.15	8.139192460762752	40.0
3BTF_A	1JTD_B	26.0	14.6234	289.786	5.669142719540912	50.0
3BTF_B	1JTD_B	0.0	0.0	inf	inf	0.0
3BTG_A	1JTD_B	26.0	14.6234	289.786	5.669142719540912	50.0
3BTG_B	1JTD_B	0.0	0.0	inf	inf	0.0
3BTH_A	1JTD_B	26.0	14.6234	292.08	5.677027737347381	50.0
3BTH_B	1JTD_B	0.0	0.0	inf	inf	0.0
3BTM_A	1JTD_B	26.0	14.6234	289.786	5.669142719540912	50.0
3BTM_B	1JTD_B	0.0	0.0	inf	inf	0.0
3BTQ_A	1JTD_B	26.0	14.6234	289.786	5.669142719540912	50.0
3BTQ_B	1JTD_B	0.0	0.0	inf	inf	0.0
3BTT_A	1JTD_B	26.0	14.6234	289.786	5.669142719540912	50.0
3BTT_B	1JTD_B	0.0	0.0	inf	inf	0.0
3BTW_A	1JTD_B	26.0	14.6234	289.643	5.668649130152382	50.0
3BTW_B	1JTD_B	0.0	0.0	inf	inf	0.0
3SGB_A	1JTD_B	38.0	19.2458	9.36274	2.2367379826936933	37.5
3SGB_B	1JTD_B	23.0	13.4678	578.468	6.3603832296327285	66.66666666666666
4CPA_A	1JTD_B	31.0	16.5494	84.9574	4.442149954388824	28.888888888888886
4CPA_B	1JTD_B	32.0	16.9346	17.6285	2.869516910543908	36.36363636363637
1A22_A	1JTG_A	18.0	11.5418	3098.37	8.038631445736936	31.25
1A22_B	1JTG_A	28.0	15.3938	153.556	5.034065321343213	30.0
1A4Y_A	1JTG_A	32.0	16.9346	59.7911	4.090856820448949	34.375
1A4Y_B	1JTG_A	0.0	0.0	inf	inf	0.0
1ACB_A	1JTG_A	23.0	13.4678	720.537	6.5799967673479705	35.294117647058826
1ACB_B	1JTG_A	0.0	0.0	inf	inf	0.0
1AK4_A	1JTG_A	25.0	14.2382	385.386	5.954245429425291	22.22222222222222
1AK4_B	1JTG_A	35.0	18.0902	19.9927	2.9953672069252777	25.925925925925924
1B2S_A	1JTG_A	13.0	9.61583	10869.3	9.293697580617549	66.66666666666666
1B2S_B	1JTG_A	17.0	11.1566	4298.32	8.365979527665013	35.714285714285715
1B2U_A	1JTG_A	13.0	9.61583	10869.3	9.293697580617549	66.66666666666666
1B2U_B	1JTG_A	17.0	11.1566	4180.57	8.33820287985849	35.714285714285715
1B3S_A	1JTG_A	13.0	9.61583	10770.9	9.284603332118646	66.66666666666666
1B3S_B	1JTG_A	17.0	11.1566	4219.46	8.347462436756903	35.714285714285715
1BRS_A	1JTG_A	13.0	9.61583	10677.4	9.275884637183589	66.66666666666666
1BRS_B	1JTG_A	15.0	10.3862	6822.74	8.82801642968455	75.0
1CSE_A	1JTG_A	24.0	13.853	515.155	6.2444678262548745	29.166666666666668
1CSE_B	1JTG_A	0.0	0.0	inf	inf	0.0
1CSO_A	1JTG_A	35.0	18.0902	22.6839	3.1216554217484833	23.717948717948715
1CSO_B	1JTG_A	18.0	11.5418	2865.7	7.960567927403322	20.0
1CT0_A	1JTG_A	35.0	18.0902	22.6839	3.1216554217484833	23.717948717948715
1CT0_B	1JTG_A	17.0	11.1566	3257.79	8.08880433036265	33.33333333333333
1CT2_A	1JTG_A	35.0	18.0902	22.6839	3.1216554217484833	23.717948717948715
1CT2_B	1JTG_A	17.0	11.1566	3257.79	8.08880433036265	33.33333333333333
1CT4_A	1JTG_A	35.0	18.0902	22.6839	3.1216554217484833	23.717948717948715
1CT4_B	1JTG_A	19.0	11.927	1871.24	7.534356591698183	24.0
1E96_A	1JTG_A	39.0	19.631	6.14806	1.8161365849000357	24.65753424657534
1E96_B	1JTG_A	22.0	13.0826	1017.33	6.924936827190896	25.581395348837212
1EAW_A	1JTG_A	27.0	15.0086	236.065	5.464107190832271	25.806451612903224
1EAW_B	1JTG_A	12.0	9.23063	19679.6	9.887337845196432	33.33333333333333
1EFN_A	1JTG_A	28.0	15.3938	117.051	4.762609737257965	66.66666666666666
1EFN_B	1JTG_A	35.0	18.0902	16.4657	2.801279429349152	28.125
1EMV_A	1JTG_A	27.0	15.0086	205.425	5.325081003817251	60.0
1EMV_B	1JTG_A	13.0	9.61583	12970.4	9.470425117235859	66.66666666666666
1F47_A	1JTG_A	0.0	0.0	inf	inf	0.0
1F47_B	1JTG_A	26.0	14.6234	306.71	5.725902675740284	19.696969696969695
1FC2_A	1JTG_A	0.0	0.0	inf	inf	0.0
1FC2_B	1JTG_A	17.0	11.1566	3715.9	8.220376188915012	36.36363636363637
1FCC_A	1JTG_A	17.0	11.1566	3682.68	8.211396026979273	36.36363636363637
1FCC_B	1JTG_A	0.0	0.0	inf	inf	0.0
1FFW_A	1JTG_A	15.0	10.3862	5916.9	8.685567942077567	66.66666666666666
1FFW_B	1JTG_A	30.0	16.1642	65.9483	4.188871101727222	50.0
1FR2_A	1JTG_A	27.0	15.0086	205.425	5.325081003817251	60.0
1FR2_B	1JTG_A	11.0	8.84543	22866.1	10.037410743397697	66.66666666666666
1GC1_A	1JTG_A	25.0	14.2382	412.01	6.02104762089963	66.66666666666666
1GC1_B	1JTG_A	15.0	10.3862	6725.84	8.813712103733	30.0
1GL0_A	1JTG_A	23.0	13.4678	701.662	6.553451806594901	35.294117647058826
1GL0_B	1JTG_A	0.0	0.0	inf	inf	0.0
1GL1_A	1JTG_A	24.0	13.853	603.28	6.402381433894392	50.0
1GL1_B	1JTG_A	0.0	0.0	inf	inf	0.0
1H9D_A	1JTG_A	0.0	0.0	inf	inf	0.0
1H9D_B	1JTG_A	31.0	16.5494	73.4968	4.2972418678560445	33.33333333333333
1HE8_A	1JTG_A	31.0	16.5494	90.1207	4.501149882955094	19.51219512195122
1HE8_B	1JTG_A	25.0	14.2382	421.988	6.0449768776127435	37.03703703703704
1IAR_A	1JTG_A	22.0	13.0826	983.327	6.890941719967048	42.10526315789473
1IAR_B	1JTG_A	31.0	16.5494	63.1745	4.145900738719788	45.0
1JCK_A	1JTG_A	23.0	13.4678	670.688	6.508304051190749	33.33333333333333
1JCK_B	1JTG_A	15.0	10.3862	6673.06	8.8058338043213	50.0
1JTG_A	1JTG_A	1387.0	538.88	0.0	-inf	100.0
1JTG_B	1JTG_A	17.0	11.1566	3828.67	8.250272763380861	36.36363636363637
1KAC_A	1JTG_A	38.0	19.2458	9.75787	2.27807413890277	28.26086956521739
1KAC_B	1JTG_A	39.0	19.631	6.8732	1.927629791090453	50.0
1KTZ_A	1JTG_A	20.0	12.3122	1759.77	7.472938397674403	9.090909090909092
1KTZ_B	1JTG_A	0.0	0.0	inf	inf	0.0
1LFD_A	1JTG_A	0.0	0.0	inf	inf	0.0
1LFD_B	1JTG_A	19.0	11.927	2141.33	7.669182410294761	25.0
1M9E_A	1JTG_A	25.0	14.2382	374.814	5.926429902921721	22.22222222222222
1M9E_B	1JTG_A	38.0	19.2458	8.69601	2.1628642997722487	25.0
1MAH_A	1JTG_A	37.0	18.8606	16.2006	2.7850482785895214	60.0
1MAH_B	1JTG_A	13.0	9.61583	12630.3	9.443853968031561	40.0
1P69_A	1JTG_A	38.0	19.2458	9.49842	2.2511254689850166	28.26086956521739
1P69_B	1JTG_A	39.0	19.631	6.8732	1.927629791090453	50.0
1P6A_A	1JTG_A	39.0	19.631	8.08006	2.0893992982480074	28.57142857142857
1P6A_B	1JTG_A	39.0	19.631	6.8732	1.927629791090453	50.0
1PPF_A	1JTG_A	24.0	13.853	483.9	6.181878273799273	29.166666666666668
1PPF_B	1JTG_A	17.0	11.1566	3288.23	8.09810470506779	33.33333333333333
1R0R_A	1JTG_A	24.0	13.853	515.155	6.2444678262548745	29.166666666666668
1R0R_B	1JTG_A	17.0	11.1566	3257.79	8.08880433036265	33.33333333333333
1S0W_A	1JTG_A	1369.0	531.946	0.0	-inf	98.85931558935361
1S0W_B	1JTG_A	17.0	11.1566	3828.67	8.250272763380861	36.36363636363637
1S1Q_A	1JTG_A	24.0	13.853	496.77	6.208127142322502	31.25
1S1Q_B	1JTG_A	28.0	15.3938	133.802	4.896361095265521	60.0
1SBB_A	1JTG_A	23.0	13.4678	670.688	6.508304051190749	33.33333333333333
1SBB_B	1JTG_A	25.0	14.2382	357.746	5.879823237381739	50.0
1SBN_A	1JTG_A	29.0	15.779	127.777	4.850286557046029	35.294117647058826
1SBN_B	1JTG_A	0.0	0.0	inf	inf	0.0
1SGD_A	1JTG_A	35.0	18.0902	22.4815	3.112692748778059	23.717948717948715
1SGD_B	1JTG_A	17.0	11.1566	3257.79	8.08880433036265	33.33333333333333
1SGE_A	1JTG_A	35.0	18.0902	22.4815	3.112692748778059	23.717948717948715
1SGE_B	1JTG_A	17.0	11.1566	3257.79	8.08880433036265	33.33333333333333
1SGN_A	1JTG_A	35.0	18.0902	22.4815	3.112692748778059	23.717948717948715
1SGN_B	1JTG_A	17.0	11.1566	3257.79	8.08880433036265	33.33333333333333
1SGP_A	1JTG_A	35.0	18.0902	22.6839	3.1216554217484833	23.717948717948715
1SGP_B	1JTG_A	17.0	11.1566	3257.79	8.08880433036265	33.33333333333333
1SGQ_A	1JTG_A	35.0	18.0902	22.6839	3.1216554217484833	23.717948717948715
1SGQ_B	1JTG_A	17.0	11.1566	3257.79	8.08880433036265	33.33333333333333
1SGY_A	1JTG_A	35.0	18.0902	22.4815	3.112692748778059	23.717948717948715
1SGY_B	1JTG_A	17.0	11.1566	3257.79	8.08880433036265	33.33333333333333
1SIB_A	1JTG_A	29.0	15.779	127.777	4.850286557046029	35.294117647058826
